timestamp,district,hour,day_of_week,month,temperature,rainfall,vehicle_count,avg_speed,road_capacity,is_holiday,is_weekend,special_event,road_type,lane_count,accidents_nearby,vehicle_type,congestion_level
2024-09-14 00:00:00,Nagapattinam,0,5,9,27,15.4,482,74,1500,0,1,0,expressway,7,0,3wheeler,Low
2024-09-13 00:00:00,Thoothukudi,0,4,9,30,39.1,530,65,1500,0,0,0,expressway,7,0,bus,Medium
2024-07-22 00:00:00,Chengalpattu,0,0,7,27,22.5,476,7,500,0,0,0,local,2,0,bus,High
2024-07-20 00:00:00,Coimbatore,0,5,7,31,16.1,505,29,800,0,1,0,arterial,2,0,lcv,High
2024-08-24 00:00:00,Viluppuram,0,5,8,31,20.1,432,65,1200,0,1,0,highway,5,0,2wheeler,Medium
2024-07-24 00:00:00,Ariyalur,0,2,7,30,19.7,468,25,800,0,0,1,arterial,2,0,bus,High
2024-07-23 00:00:00,Cuddalore,0,1,7,32,26.5,467,5,500,0,0,0,local,3,2,2wheeler,Critical
2024-08-16 00:00:00,Mayiladuthurai,0,4,8,30,25.2,405,81,1500,0,0,0,expressway,7,0,car,Low
2024-07-19 00:00:00,Tiruppur,0,4,7,29,34.9,448,30,800,0,0,0,arterial,2,0,cycle,High
2024-09-02 00:00:00,Krishnagiri,0,0,9,30,49.1,434,41,800,0,0,0,arterial,3,0,mixed,Medium
2024-09-20 00:00:00,Tiruvannamalai,0,4,9,27,17.7,484,11,500,0,0,0,local,3,0,2wheeler,High
2024-08-26 00:00:00,Tenkasi,0,0,8,33,8.5,379,40,800,0,0,0,arterial,3,3,3wheeler,High
2024-07-20 00:00:00,Dharmapuri,0,5,7,32,27.7,522,24,800,0,1,0,arterial,2,0,mixed,High
2024-09-01 00:00:00,Chennai,0,6,9,30,26.3,682,22,800,0,1,1,arterial,2,0,truck,Critical
2024-08-04 00:00:00,Cuddalore,0,6,8,29,10.3,501,54,1200,0,1,0,highway,4,0,heavyvehicle,Medium
2024-08-13 00:00:00,Namakkal,0,1,8,31,10.3,401,61,1200,0,0,0,highway,5,0,lcv,Low
2024-09-21 00:00:00,Madurai,0,5,9,31,18.7,471,64,1200,0,1,0,highway,4,3,truck,High
2024-09-14 00:00:00,Thanjavur,0,5,9,33,46.3,456,5,500,0,1,0,local,2,0,mixed,Critical
2024-07-24 00:00:00,Tiruppur,0,2,7,33,14.5,581,32,800,0,0,0,arterial,3,0,bus,High
2024-07-09 00:00:00,Tiruvannamalai,0,1,7,29,29.6,517,78,1500,0,0,0,expressway,7,1,2wheeler,Medium
2024-09-15 00:00:00,Dharmapuri,0,6,9,28,27.3,441,34,800,0,1,0,arterial,2,0,2wheeler,Medium
2024-07-17 00:00:00,Dindigul,0,2,7,32,14.2,489,80,1500,0,0,1,expressway,7,0,2wheeler,Low
2024-09-13 00:00:00,Ramanathapuram,0,4,9,28,28.0,501,34,800,0,0,0,arterial,2,0,mixed,Medium
