timestamp,district,hour,day_of_week,month,temperature,rainfall,vehicle_count,avg_speed,road_capacity,is_holiday,is_weekend,special_event,road_type,lane_count,accidents_nearby,vehicle_type,congestion_level
2024-07-30 00:00:00,Kallakurichi,0,1,7,32,1.5,408,57,1200,0,0,0,highway,5,4,2wheeler,Medium
2024-03-26 00:00:00,Chengalpattu,0,1,3,38,0.4,447,26,800,0,0,0,arterial,3,2,lcv,Medium
2024-10-24 00:00:00,Mayiladuthurai,0,3,10,30,13.7,419,8,500,0,0,0,local,2,4,3wheeler,Critical
2024-12-03 00:00:00,Madurai,0,1,12,28,0.7,614,33,800,0,0,0,arterial,3,3,cycle,Critical
2024-08-16 00:00:00,Cuddalore,0,4,8,29,2.1,511,77,1500,0,0,0,expressway,7,3,bus,Medium
2024-12-06 00:00:00,Dharmapuri,0,4,12,27,12.5,516,9,500,0,0,0,local,3,4,heavyvehicle,Critical
2024-10-25 00:00:00,Dharmapuri,0,4,10,26,1.1,488,71,1500,0,0,0,expressway,6,2,lcv,Medium
2024-11-22 00:00:00,Salem,0,4,11,27,1.6,486,27,800,0,0,0,arterial,2,1,2wheeler,High
2024-09-14 00:00:00,Nagapattinam,0,5,9,28,1.1,421,15,500,0,1,0,local,2,2,lcv,High
2024-05-02 00:00:00,Thoothukudi,0,3,5,40,13.3,528,17,500,0,0,0,local,3,3,lcv,Critical
2024-05-21 00:00:00,Thoothukudi,0,1,5,35,25.3,502,69,1500,0,0,0,expressway,7,3,car,Medium
2024-09-25 00:00:00,Tiruvallur,0,2,9,32,0.0,438,7,500,0,0,0,local,3,2,bus,High
2024-09-24 00:00:00,Kanyakumari,0,1,9,33,0.7,506,5,500,0,0,0,local,2,1,cycle,High
2024-08-28 00:00:00,Tenkasi,0,2,8,28,0.6,376,86,1500,0,0,0,expressway,7,3,mixed,Medium
2024-04-30 00:00:00,Theni,0,1,4,37,1.1,405,34,800,0,0,0,arterial,2,3,3wheeler,High
2024-10-01 00:00:00,Tirunelveli,0,1,10,26,0.2,512,23,800,0,0,0,arterial,2,4,heavyvehicle,High
2024-09-20 00:00:00,Tiruvannamalai,0,4,9,27,2.0,475,58,1200,0,0,0,highway,4,2,mixed,Medium
2024-01-10 00:00:00,Tiruppur,0,2,1,25,1.3,589,69,1500,0,0,0,expressway,6,1,cycle,Medium
2024-07-30 00:00:00,Tiruvarur,0,1,7,27,0.4,415,52,1200,0,0,0,highway,5,2,mixed,Medium
2024-08-28 00:00:00,Mayiladuthurai,0,2,8,28,1.7,463,60,1200,0,0,0,highway,5,1,cycle,Medium
2024-12-12 00:00:00,Nilgiris,0,3,12,26,0.7,500,7,500,0,0,0,local,2,3,truck,Critical
2024-01-29 00:00:00,Kancheepuram,0,0,1,24,0.0,507,35,800,0,0,0,arterial,3,2,2wheeler,Medium
2024-07-31 00:00:00,Ramanathapuram,0,2,7,31,2.0,470,50,1200,0,0,0,highway,5,2,car,Medium
2024-11-14 00:00:00,Thoothukudi,0,3,11,29,1.9,439,82,1500,0,0,0,expressway,7,5,2wheeler,Medium
2024-01-10 00:00:00,Chengalpattu,0,2,1,24,0.4,482,80,1500,0,0,0,expressway,7,1,car,Low
2024-03-06 00:00:00,Perambalur,0,2,3,35,12.4,487,78,1500,0,0,0,expressway,6,2,mixed,Medium
2024-02-04 00:00:00,Chengalpattu,0,6,2,27,6.7,528,33,800,0,1,0,arterial,2,1,heavyvehicle,High
2024-06-13 00:00:00,Virudhunagar,0,3,6,37,0.3,429,33,800,0,0,0,arterial,3,1,car,Medium
2024-09-06 00:00:00,Tirunelveli,0,4,9,32,0.5,502,26,800,0,0,0,arterial,2,2,truck,High
2024-10-31 00:00:00,Dharmapuri,0,3,10,28,25.5,467,83,1500,0,0,0,expressway,7,3,2wheeler,Medium
2024-09-16 00:00:00,Tiruppur,0,0,9,31,1.9,581,16,500,0,0,0,local,2,3,car,Critical
2024-09-14 00:00:00,Krishnagiri,0,5,9,31,25.9,401,67,1200,0,1,0,highway,5,2,heavyvehicle,Medium
2024-06-30 00:00:00,Madurai,0,6,6,36,2.7,521,70,1500,0,1,0,expressway,7,3,car,Medium
2024-06-12 00:00:00,Perambalur,0,2,6,40,1.4,512,27,800,0,0,0,arterial,2,4,cycle,High
2024-01-04 00:00:00,Chennai,0,3,1,28,0.1,629,45,1200,0,0,0,highway,5,5,2wheeler,High
2024-01-03 00:00:00,Chengalpattu,0,2,1,25,1.3,423,59,1200,0,0,0,highway,4,3,heavyvehicle,Medium
2024-08-24 00:00:00,Sivaganga,0,5,8,32,12.4,465,80,1500,0,1,0,expressway,7,2,cycle,Medium
2024-04-30 00:00:00,Cuddalore,0,1,4,37,0.1,486,57,1200,0,0,0,highway,4,4,mixed,Medium
2024-06-12 00:00:00,Coimbatore,0,2,6,41,0.8,640,53,1200,0,0,0,highway,5,3,truck,High
2024-12-15 00:00:00,Kallakurichi,0,6,12,28,4.0,483,9,500,0,1,0,local,2,1,mixed,High
2024-08-14 00:00:00,Chengalpattu,0,2,8,28,13.1,470,8,500,0,0,0,local,2,2,truck,Critical
2024-03-03 00:00:00,Pudukkottai,0,6,3,37,1.3,490,5,500,0,1,0,local,2,2,truck,Critical
2024-04-08 00:00:00,Kallakurichi,0,0,4,39,0.9,442,81,1500,0,0,0,expressway,7,1,bus,Low
2024-03-21 00:00:00,Viluppuram,0,3,3,40,2.0,404,80,1500,0,0,0,expressway,7,3,3wheeler,Medium
2024-08-09 00:00:00,Dindigul,0,4,8,31,0.2,468,5,500,0,0,0,local,3,2,heavyvehicle,High
2024-07-18 00:00:00,Kancheepuram,0,3,7,33,1.6,415,62,1200,0,0,0,highway,5,3,mixed,Medium
2024-12-25 00:00:00,Kancheepuram,0,2,12,26,0.7,424,31,800,0,0,0,arterial,3,2,cycle,High
2024-01-23 00:00:00,Tiruvannamalai,0,1,1,28,1.5,448,80,1500,0,0,0,expressway,6,2,2wheeler,Medium
2024-04-13 00:00:00,Vellore,0,5,4,38,6.8,568,46,1200,0,1,0,highway,5,3,lcv,High
2024-01-01 00:00:00,Nilgiris,0,0,1,23,5.3,384,54,1200,0,0,0,highway,5,3,2wheeler,Medium
2024-03-28 00:00:00,Chennai,0,3,3,37,1.9,706,61,1500,0,0,0,expressway,6,3,car,High
2024-12-10 00:00:00,Sivaganga,0,1,12,30,1.5,464,28,800,0,0,1,arterial,3,3,bus,High
2024-02-29 00:00:00,Dindigul,0,3,2,25,0.1,493,39,800,0,0,1,arterial,3,1,lcv,Medium
2024-08-12 00:00:00,Tenkasi,0,0,8,31,5.9,530,51,1200,0,0,0,highway,5,1,lcv,Medium
2024-07-10 00:00:00,Karur,0,2,7,29,0.1,503,60,1200,0,0,1,highway,5,2,mixed,Medium
2024-05-03 00:00:00,Dharmapuri,0,4,5,37,6.3,391,11,500,0,0,0,local,2,2,car,High
2024-11-27 00:00:00,Ramanathapuram,0,2,11,30,1.9,462,18,500,0,0,0,local,3,5,lcv,Critical
2024-02-10 00:00:00,Tiruppur,0,5,2,27,1.6,490,82,1500,0,1,0,expressway,7,3,bus,Medium
2024-06-09 00:00:00,Karur,0,6,6,36,1.7,433,38,800,0,1,0,arterial,3,2,bus,High
2024-10-23 00:00:00,Pudukkottai,0,2,10,26,1.0,493,71,1500,0,0,0,expressway,7,4,heavyvehicle,Medium
2024-11-22 00:00:00,Madurai,0,4,11,25,1.2,558,36,800,0,0,0,arterial,3,3,2wheeler,High
2024-07-08 00:00:00,Krishnagiri,0,0,7,29,1.8,388,8,500,0,0,0,local,2,4,cycle,Critical
2024-11-11 00:00:00,Sivaganga,0,0,11,25,2.0,376,80,1500,0,0,0,expressway,6,3,bus,Medium
2024-02-22 00:00:00,Salem,0,3,2,28,1.1,490,75,1500,0,0,0,expressway,7,2,cycle,Medium
2024-08-28 00:00:00,Vellore,0,2,8,30,1.4,545,32,800,0,0,0,arterial,2,5,car,Critical
2024-01-05 00:00:00,Tenkasi,0,4,1,26,12.8,464,69,1500,0,0,0,expressway,7,2,car,Medium
2024-10-22 00:00:00,Dindigul,0,1,10,30,1.0,420,85,1500,0,0,0,expressway,6,2,3wheeler,Low
2024-06-12 00:00:00,Pudukkottai,0,2,6,37,13.8,439,66,1200,0,0,0,highway,4,3,lcv,Medium
2024-08-06 00:00:00,Thanjavur,0,1,8,33,0.0,506,74,1500,0,0,0,expressway,7,5,bus,Medium
2024-02-24 00:00:00,Thanjavur,0,5,2,25,3.2,545,8,500,0,1,0,local,2,2,mixed,Critical
2024-10-08 00:00:00,Sivaganga,0,1,10,26,1.5,519,17,500,0,0,0,local,2,4,bus,Critical
